,pressure,sea_pressure,wind_speed,temperature,rel_humidity,wind_direction,precipitation
2016-07-01 23:20:00,1001.8333333333334,1006.6333333333333,1.7333333333333334,27.016666666666666,80.66666666666667,311.8333333333333,0.0
2016-07-01 23:40:00,1002.0666666666667,1006.8666666666667,1.6666666666666665,27.233333333333334,79.33333333333333,308.6666666666667,0.0
2016-07-02 00:00:00,1001.6,1006.4,1.8,26.8,82.0,315.0,0.0
2016-07-02 00:20:00,1001.6,1006.4,1.8,26.8,82.0,315.0,0.0
2016-07-02 00:40:00,1001.6,1006.4,1.8,26.8,82.0,315.0,0.0
2016-07-02 01:00:00,1002.0,1006.8,2.5,28.4,76.0,0.5,0.0
2016-07-02 01:20:00,1002.1333333333333,1006.9333333333334,2.7333333333333334,28.933333333333334,74.0,255.66666666666669,0.0
2016-07-02 01:40:00,1002.2666666666667,1007.0666666666667,2.966666666666667,29.46666666666667,72.0,150.83333333333337,0.0
2016-07-02 02:00:00,1002.4,1007.2,3.2,30.0,70.0,46.0,0.0
2016-07-02 02:20:00,1002.5333333333333,1007.3333333333334,3.4333333333333336,30.53333333333333,68.0,301.16666666666663,0.0
2016-07-02 02:40:00,1002.6666666666666,1007.4666666666667,3.666666666666667,31.066666666666666,66.0,196.33333333333337,0.0
2016-07-02 03:00:00,1002.4,1007.2,3.2,30.0,70.0,46.0,0.0
2016-07-02 03:20:00,1002.4,1007.2,3.2,30.0,70.0,46.0,0.0
2016-07-02 03:40:00,1002.4,1007.2,3.2,30.0,70.0,46.0,0.0
2016-07-02 04:00:00,1001.8499999999999,1006.7,2.7,29.65,75.0,41.5,0.16666666666666666
2016-07-02 04:20:00,1001.6666666666666,1006.5333333333334,2.5333333333333337,29.533333333333335,76.66666666666667,40.0,0.16666666666666666
2016-07-02 04:40:00,1001.4833333333333,1006.3666666666667,2.3666666666666667,29.416666666666668,78.33333333333333,38.5,0.16666666666666666
2016-07-02 05:00:00,1001.3,1006.2,2.2,29.3,80.0,37.0,0.16666666666666666
2016-07-02 05:20:00,1001.1166666666666,1006.0333333333334,2.033333333333333,29.183333333333334,81.66666666666667,35.5,0.16666666666666666
2016-07-02 05:40:00,1000.9333333333333,1005.8666666666667,1.866666666666667,29.066666666666666,83.33333333333333,34.0,0.16666666666666666
2016-07-02 06:00:00,1001.3,1006.2,2.2,29.3,80.0,37.0,0.16666666666666666
2016-07-02 06:20:00,1001.3,1006.2,2.2,29.3,80.0,37.0,0.16666666666666666
2016-07-02 06:40:00,1001.3,1006.2,2.2,29.3,80.0,37.0,0.16666666666666666
2016-07-02 07:00:00,1001.5999999999999,1006.5,2.3,27.6,87.5,11.0,1.7
2016-07-02 07:20:00,1001.6999999999999,1006.6,2.3333333333333335,27.03333333333333,90.0,2.3333333333333357,1.7
2016-07-02 07:40:00,1001.8,1006.6999999999999,2.3666666666666667,26.466666666666665,92.5,353.6666666666667,1.7
2016-07-02 08:00:00,1001.9,1006.8,2.4,25.9,95.0,345.0,1.7
2016-07-02 08:20:00,1002.0,1006.9,2.433333333333333,25.333333333333332,97.5,336.3333333333333,1.7
2016-07-02 08:40:00,1002.1,1006.9999999999999,2.4666666666666663,24.766666666666666,100.0,327.6666666666667,1.7
2016-07-02 09:00:00,1001.9,1006.8,2.4,25.9,95.0,345.0,1.7
2016-07-02 09:20:00,1001.9,1006.8,2.4,25.9,95.0,345.0,1.7
2016-07-02 09:40:00,1001.9,1006.8,2.4,25.9,95.0,345.0,1.7
2016-07-02 10:00:00,1002.75,1007.65,1.7000000000000002,25.5,94.5,49.0,0.03333333333333333
2016-07-02 10:20:00,1003.0333333333333,1007.9333333333333,1.4666666666666668,25.366666666666667,94.33333333333333,310.3333333333333,0.03333333333333333
2016-07-02 10:40:00,1003.3166666666667,1008.2166666666667,1.2333333333333332,25.233333333333334,94.16666666666667,211.66666666666669,0.03333333333333333
2016-07-02 11:00:00,1003.6,1008.5,1.0000000000000002,25.1,94.0,113.0,0.03333333333333333
2016-07-02 11:20:00,1003.8833333333333,1008.7833333333333,0.7666666666666668,24.96666666666667,93.83333333333333,14.333333333333371,0.03333333333333333
2016-07-02 11:40:00,1004.1666666666667,1009.0666666666667,0.5333333333333334,24.833333333333336,93.66666666666667,275.66666666666663,0.03333333333333333
2016-07-02 12:00:00,1003.6,1008.5,1.0,25.1,94.0,113.0,0.03333333333333333
2016-07-02 12:20:00,1003.6,1008.5,1.0,25.1,94.0,113.0,0.03333333333333333
2016-07-02 12:40:00,1003.6,1008.5,1.0,25.1,94.0,113.0,0.03333333333333333
2016-07-02 13:00:00,1003.0,1007.9,1.0,25.200000000000003,95.0,125.5,0.0
2016-07-02 13:20:00,1002.8,1007.6999999999999,1.0,25.233333333333334,95.33333333333333,129.66666666666666,0.0
2016-07-02 13:40:00,1002.6,1007.5,1.0,25.266666666666666,95.66666666666667,133.83333333333334,0.0
2016-07-02 14:00:00,1002.4,1007.3,1.0,25.3,96.0,138.0,0.0
2016-07-02 14:20:00,1002.1999999999999,1007.0999999999999,1.0,25.333333333333336,96.33333333333333,142.16666666666666,0.0
2016-07-02 14:40:00,1002.0,1006.9,1.0,25.366666666666667,96.66666666666667,146.33333333333334,0.0
2016-07-02 15:00:00,1002.4,1007.3,1.0,25.3,96.0,138.0,0.0
2016-07-02 15:20:00,1002.4,1007.3,1.0,25.3,96.0,138.0,0.0
2016-07-02 15:40:00,1002.4,1007.3,1.0,25.3,96.0,138.0,0.0
2016-07-02 16:00:00,1001.65,1006.55,0.85,25.35,96.0,179.5,0.0
2016-07-02 16:20:00,1001.4,1006.3,0.7999999999999999,25.366666666666667,96.0,193.33333333333334,0.0
2016-07-02 16:40:00,1001.15,1006.05,0.75,25.383333333333333,96.0,207.16666666666669,0.0
2016-07-02 17:00:00,1000.9,1005.8,0.7,25.4,96.0,221.0,0.0
2016-07-02 17:20:00,1000.65,1005.55,0.6499999999999999,25.416666666666664,96.0,234.83333333333331,0.0
2016-07-02 17:40:00,1000.4,1005.3,0.5999999999999999,25.43333333333333,96.0,248.66666666666669,0.0
2016-07-02 18:00:00,1000.9,1005.8,0.7,25.4,96.0,221.0,0.0
2016-07-02 18:20:00,1000.9,1005.8,0.7,25.4,96.0,221.0,0.0
2016-07-02 18:40:00,1000.9,1005.8,0.7,25.4,96.0,221.0,0.0
2016-07-02 19:00:00,1000.9,1005.8,0.39999999999999997,25.299999999999997,97.0,221.0,0.0
2016-07-02 19:20:00,1000.9,1005.8,0.3,25.266666666666666,97.33333333333333,221.0,0.0
2016-07-02 19:40:00,1000.9,1005.8,0.19999999999999996,25.233333333333334,97.66666666666667,221.0,0.0
2016-07-02 20:00:00,1000.9,1005.8,0.09999999999999998,25.2,98.0,221.0,0.0
2016-07-02 20:20:00,1000.9,1005.8,-1.1102230246251565e-16,25.166666666666664,98.33333333333333,221.0,0.0
2016-07-02 20:40:00,1000.9,1005.8,-0.09999999999999998,25.133333333333333,98.66666666666667,221.0,0.0
2016-07-02 21:00:00,1000.9,1005.8,0.1,25.2,98.0,361.0,0.0
2016-07-02 21:20:00,1000.9,1005.8,0.1,25.2,98.0,361.0,0.0
2016-07-02 21:40:00,1000.9,1005.8,0.1,25.2,98.0,361.0,0.0
2016-07-02 22:00:00,1001.2,1006.0999999999999,0.7999999999999998,25.5,97.5,220.0,0.0
2016-07-02 22:20:00,1001.3,1006.1999999999999,1.0333333333333332,25.6,97.33333333333333,220.0,0.0
2016-07-02 22:40:00,1001.4,1006.3,1.2666666666666668,25.7,97.16666666666667,220.0,0.0
2016-07-02 23:00:00,1001.5,1006.4,1.4999999999999998,25.8,97.0,220.0,0.0
2016-07-02 23:20:00,1001.6,1006.5,1.7333333333333332,25.900000000000002,96.83333333333333,220.0,0.0
2016-07-02 23:40:00,1001.7,1006.6,1.9666666666666666,26.0,96.66666666666667,220.0,0.0
2016-07-03 00:00:00,1001.5,1006.4,1.5,25.8,97.0,220.0,0.0
2016-07-03 00:20:00,1001.5,1006.4,1.5,25.8,97.0,220.0,0.0
2016-07-03 00:40:00,1001.5,1006.4,1.5,25.8,97.0,220.0,0.0
2016-07-03 01:00:00,1001.5,1006.4,1.55,26.4,95.0,210.0,0.016666666666666666
2016-07-03 01:20:00,1001.5,1006.4,1.5666666666666667,26.6,94.33333333333333,206.66666666666666,0.016666666666666666
2016-07-03 01:40:00,1001.5,1006.4,1.5833333333333335,26.8,93.66666666666667,203.33333333333334,0.016666666666666666
2016-07-03 02:00:00,1001.5,1006.4,1.6,27.0,93.0,200.0,0.016666666666666666
2016-07-03 02:20:00,1001.5,1006.4,1.6166666666666667,27.2,92.33333333333333,196.66666666666666,0.016666666666666666
2016-07-03 02:40:00,1001.5,1006.4,1.6333333333333335,27.4,91.66666666666667,193.33333333333334,0.016666666666666666
2016-07-03 03:00:00,1001.5,1006.4,1.6,27.0,93.0,200.0,0.016666666666666666
2016-07-03 03:20:00,1001.5,1006.4,1.6,27.0,93.0,200.0,0.016666666666666666
2016-07-03 03:40:00,1001.5,1006.4,1.6,27.0,93.0,200.0,0.016666666666666666
2016-07-03 04:00:00,1001.15,1006.05,1.7000000000000002,27.2,92.5,203.5,0.0
2016-07-03 04:20:00,1001.0333333333333,1005.9333333333334,1.7333333333333334,27.266666666666666,92.33333333333333,204.66666666666666,0.0
2016-07-03 04:40:00,1000.9166666666666,1005.8166666666667,1.7666666666666666,27.333333333333332,92.16666666666667,205.83333333333334,0.0
2016-07-03 05:00:00,1000.8,1005.7,1.8,27.4,92.0,207.0,0.0
2016-07-03 05:20:00,1000.6833333333333,1005.5833333333334,1.8333333333333335,27.466666666666665,91.83333333333333,208.16666666666666,0.0
2016-07-03 05:40:00,1000.5666666666666,1005.4666666666667,1.8666666666666667,27.53333333333333,91.66666666666667,209.33333333333334,0.0
2016-07-03 06:00:00,1000.8,1005.7,1.8,27.4,92.0,207.0,0.0
2016-07-03 06:20:00,1000.8,1005.7,1.8,27.4,92.0,207.0,0.0
2016-07-03 06:40:00,1000.8,1005.7,1.8,27.4,92.0,207.0,0.0
2016-07-03 07:00:00,1000.8,1005.7,1.4500000000000002,27.549999999999997,91.5,215.0,0.016666666666666666
2016-07-03 07:20:00,1000.8,1005.7,1.3333333333333335,27.599999999999998,91.33333333333333,217.66666666666666,0.016666666666666666
2016-07-03 07:40:00,1000.8,1005.7,1.2166666666666668,27.65,91.16666666666667,220.33333333333334,0.016666666666666666
2016-07-03 08:00:00,1000.8,1005.7,1.1,27.7,91.0,223.0,0.016666666666666666
2016-07-03 08:20:00,1000.8,1005.7,0.9833333333333335,27.75,90.83333333333333,225.66666666666666,0.016666666666666666
2016-07-03 08:40:00,1000.8,1005.7,0.8666666666666668,27.8,90.66666666666667,228.33333333333334,0.016666666666666666
2016-07-03 09:00:00,1000.8,1005.7,1.1,27.7,91.0,223.0,0.016666666666666666
2016-07-03 09:20:00,1000.8,1005.7,1.1,27.7,91.0,223.0,0.016666666666666666
2016-07-03 09:40:00,1000.8,1005.7,1.1,27.7,91.0,223.0,0.016666666666666666
2016-07-03 10:00:00,1001.2,1006.1,0.8500000000000001,27.299999999999997,91.0,180.0,0.0
2016-07-03 10:20:00,1001.3333333333334,1006.2333333333333,0.7666666666666666,27.166666666666664,91.0,165.66666666666666,0.0
2016-07-03 10:40:00,1001.4666666666667,1006.3666666666667,0.6833333333333333,27.03333333333333,91.0,151.33333333333331,0.0
2016-07-03 11:00:00,1001.6,1006.5,0.6,26.9,91.0,137.0,0.0
2016-07-03 11:20:00,1001.7333333333333,1006.6333333333333,0.5166666666666666,26.766666666666666,91.0,122.66666666666667,0.0
2016-07-03 11:40:00,1001.8666666666667,1006.7666666666667,0.43333333333333324,26.633333333333333,91.0,108.33333333333333,0.0
2016-07-03 12:00:00,1001.6,1006.5,0.6,26.9,91.0,137.0,0.0
2016-07-03 12:20:00,1001.6,1006.5,0.6,26.9,91.0,137.0,0.0
2016-07-03 12:40:00,1001.6,1006.5,0.6,26.9,91.0,137.0,0.0
2016-07-03 13:00:00,1001.9000000000001,1006.8,0.5,26.45,93.5,155.0,0.016666666666666666
2016-07-03 13:20:00,1002.0,1006.9,0.4666666666666667,26.3,94.33333333333333,161.0,0.016666666666666666
2016-07-03 13:40:00,1002.1,1007.0,0.43333333333333335,26.15,95.16666666666667,167.0,0.016666666666666666
2016-07-03 14:00:00,1002.2,1007.1,0.4,26.0,96.0,173.0,0.016666666666666666
2016-07-03 14:20:00,1002.3000000000001,1007.2,0.3666666666666667,25.85,96.83333333333333,179.0,0.016666666666666666
2016-07-03 14:40:00,1002.4000000000001,1007.3000000000001,0.33333333333333337,25.7,97.66666666666667,185.0,0.016666666666666666
2016-07-03 15:00:00,1002.2,1007.1,0.4,26.0,96.0,173.0,0.016666666666666666
2016-07-03 15:20:00,1002.2,1007.1,0.4,26.0,96.0,173.0,0.016666666666666666
2016-07-03 15:40:00,1002.2,1007.1,0.4,26.0,96.0,173.0,0.016666666666666666
2016-07-03 16:00:00,1001.35,1006.25,0.55,25.85,97.0,251.5,0.06666666666666667
2016-07-03 16:20:00,1001.0666666666667,1005.9666666666667,0.6,25.8,97.33333333333333,277.6666666666667,0.06666666666666667
2016-07-03 16:40:00,1000.7833333333333,1005.6833333333333,0.6499999999999999,25.75,97.66666666666667,303.83333333333337,0.06666666666666667
2016-07-03 17:00:00,1000.5,1005.4,0.7,25.7,98.0,330.0,0.06666666666666667
2016-07-03 17:20:00,1000.2166666666667,1005.1166666666667,0.75,25.65,98.33333333333333,356.16666666666663,0.06666666666666667
2016-07-03 17:40:00,999.9333333333333,1004.8333333333333,0.7999999999999999,25.599999999999998,98.66666666666667,22.33333333333337,0.06666666666666667
2016-07-03 18:00:00,1000.5,1005.4,0.7,25.7,98.0,330.0,0.06666666666666667
2016-07-03 18:20:00,1000.5,1005.4,0.7,25.7,98.0,330.0,0.06666666666666667
2016-07-03 18:40:00,1000.5,1005.4,0.7,25.7,98.0,330.0,0.06666666666666667
2016-07-03 19:00:00,1000.45,1005.3499999999999,0.35000000000000003,25.7,98.0,330.0,0.0
2016-07-03 19:20:00,1000.4333333333333,1005.3333333333333,0.23333333333333334,25.7,98.0,330.0,0.0
2016-07-03 19:40:00,1000.4166666666666,1005.3166666666666,0.11666666666666659,25.7,98.0,330.0,0.0
2016-07-03 20:00:00,1000.4,1005.3,1.1102230246251565e-16,25.7,98.0,330.0,0.0
2016-07-03 20:20:00,1000.3833333333333,1005.2833333333333,-0.11666666666666659,25.7,98.0,330.0,0.0
2016-07-03 20:40:00,1000.3666666666667,1005.2666666666667,-0.23333333333333328,25.7,98.0,330.0,0.0
2016-07-03 21:00:00,1000.4,1005.3,0.0,25.7,98.0,361.0,0.0
2016-07-03 21:20:00,1000.4,1005.3,0.0,25.7,98.0,361.0,0.0
2016-07-03 21:40:00,1000.4,1005.3,0.0,25.7,98.0,361.0,0.0
2016-07-03 22:00:00,1000.5,1005.4,1.0,26.0,97.5,176.0,0.0
2016-07-03 22:20:00,1000.5333333333333,1005.4333333333333,1.3333333333333333,26.1,97.33333333333333,176.0,0.0
2016-07-03 22:40:00,1000.5666666666667,1005.4666666666667,1.6666666666666667,26.2,97.16666666666667,176.0,0.0
2016-07-03 23:00:00,1000.6,1005.5,2.0,26.3,97.0,176.0,0.0
2016-07-03 23:20:00,1000.6333333333333,1005.5333333333333,2.3333333333333335,26.400000000000002,96.83333333333333,176.0,0.0
2016-07-03 23:40:00,1000.6666666666667,1005.5666666666667,2.6666666666666665,26.5,96.66666666666667,176.0,0.0
2016-07-04 00:00:00,1000.6,1005.5,2.0,26.3,97.0,176.0,0.0
2016-07-04 00:20:00,1000.6,1005.5,2.0,26.3,97.0,176.0,0.0
2016-07-04 00:40:00,1000.6,1005.5,2.0,26.3,97.0,176.0,0.0
2016-07-04 01:00:00,1000.55,1005.4,2.05,29.05,83.0,177.5,0.0
2016-07-04 01:20:00,1000.5333333333333,1005.3666666666667,2.066666666666667,29.96666666666667,78.33333333333333,178.0,0.0
2016-07-04 01:40:00,1000.5166666666667,1005.3333333333333,2.0833333333333335,30.883333333333333,73.66666666666667,178.5,0.0
2016-07-04 02:00:00,1000.5,1005.3,2.1,31.8,69.0,179.0,0.0
2016-07-04 02:20:00,1000.4833333333333,1005.2666666666667,2.1166666666666667,32.71666666666667,64.33333333333334,179.5,0.0
2016-07-04 02:40:00,1000.4666666666667,1005.2333333333332,2.1333333333333333,33.63333333333333,59.666666666666664,180.0,0.0
2016-07-04 03:00:00,1000.5,1005.3,2.1,31.8,69.0,179.0,0.0
2016-07-04 03:20:00,1000.5,1005.3,2.1,31.8,69.0,179.0,0.0
2016-07-04 03:40:00,1000.5,1005.3,2.1,31.8,69.0,179.0,0.0
2016-07-04 04:00:00,1000.1,1004.9,1.9,33.25,62.5,169.5,0.0
2016-07-04 04:20:00,999.9666666666667,1004.7666666666667,1.8333333333333333,33.733333333333334,60.333333333333336,166.33333333333334,0.0
2016-07-04 04:40:00,999.8333333333334,1004.6333333333333,1.7666666666666666,34.21666666666667,58.166666666666664,163.16666666666666,0.0
2016-07-04 05:00:00,999.7,1004.5,1.7,34.7,56.0,160.0,0.0
2016-07-04 05:20:00,999.5666666666667,1004.3666666666667,1.6333333333333333,35.18333333333334,53.833333333333336,156.83333333333334,0.0
2016-07-04 05:40:00,999.4333333333334,1004.2333333333333,1.5666666666666664,35.66666666666667,51.66666666666667,153.66666666666666,0.0
2016-07-04 06:00:00,999.7,1004.5,1.7,34.7,56.0,160.0,0.0
2016-07-04 06:20:00,999.7,1004.5,1.7,34.7,56.0,160.0,0.0
2016-07-04 06:40:00,999.7,1004.5,1.7,34.7,56.0,160.0,0.0
2016-07-04 07:00:00,999.25,1004.05,1.5499999999999998,34.75,55.5,223.5,0.0
2016-07-04 07:20:00,999.1,1003.9,1.5,34.766666666666666,55.333333333333336,244.66666666666669,0.0
2016-07-04 07:40:00,998.9499999999999,1003.75,1.45,34.78333333333333,55.166666666666664,265.8333333333333,0.0
2016-07-04 08:00:00,998.8,1003.6,1.4,34.8,55.0,287.0,0.0
2016-07-04 08:20:00,998.65,1003.45,1.3499999999999999,34.81666666666666,54.833333333333336,308.16666666666663,0.0
2016-07-04 08:40:00,998.4999999999999,1003.3000000000001,1.2999999999999998,34.83333333333333,54.666666666666664,329.33333333333337,0.0
2016-07-04 09:00:00,998.8,1003.6,1.4,34.8,55.0,287.0,0.0
2016-07-04 09:20:00,998.8,1003.6,1.4,34.8,55.0,287.0,0.0
2016-07-04 09:40:00,998.8,1003.6,1.4,34.8,55.0,287.0,0.0
2016-07-04 10:00:00,999.95,1004.8,1.2,32.25,66.5,313.5,0.0
2016-07-04 10:20:00,1000.3333333333334,1005.2,1.1333333333333333,31.4,70.33333333333333,322.3333333333333,0.0
2016-07-04 10:40:00,1000.7166666666667,1005.6,1.0666666666666667,30.549999999999997,74.16666666666667,331.1666666666667,0.0
2016-07-04 11:00:00,1001.1,1006.0,1.0,29.7,78.0,340.0,0.0
2016-07-04 11:20:00,1001.4833333333333,1006.4,0.9333333333333333,28.849999999999998,81.83333333333333,348.8333333333333,0.0
2016-07-04 11:40:00,1001.8666666666667,1006.8,0.8666666666666667,28.0,85.66666666666667,357.6666666666667,0.0
2016-07-04 12:00:00,1001.1,1006.0,1.0,29.7,78.0,340.0,0.0
2016-07-04 12:20:00,1001.1,1006.0,1.0,29.7,78.0,340.0,0.0
2016-07-04 12:40:00,1001.1,1006.0,1.0,29.7,78.0,340.0,0.0
2016-07-04 13:00:00,1001.1,1005.95,1.15,28.75,78.5,264.0,0.0
2016-07-04 13:20:00,1001.1,1005.9333333333333,1.2,28.433333333333334,78.66666666666667,238.66666666666669,0.0
2016-07-04 13:40:00,1001.1,1005.9166666666666,1.25,28.116666666666667,78.83333333333333,213.33333333333331,0.0
2016-07-04 14:00:00,1001.1,1005.9,1.3,27.8,79.0,188.0,0.0
2016-07-04 14:20:00,1001.1,1005.8833333333333,1.35,27.483333333333334,79.16666666666667,162.66666666666666,0.0
2016-07-04 14:40:00,1001.1,1005.8666666666667,1.4000000000000001,27.166666666666668,79.33333333333333,137.33333333333334,0.0
2016-07-04 15:00:00,1001.1,1005.9,1.3,27.8,79.0,188.0,0.0
2016-07-04 15:20:00,1001.1,1005.9,1.3,27.8,79.0,188.0,0.0
2016-07-04 15:40:00,1001.1,1005.9,1.3,27.8,79.0,188.0,0.0
2016-07-04 16:00:00,1000.95,1005.75,1.75,27.75,79.5,188.0,0.0
2016-07-04 16:20:00,1000.9,1005.7,1.9000000000000001,27.733333333333334,79.66666666666667,188.0,0.0
2016-07-04 16:40:00,1000.8499999999999,1005.65,2.0500000000000003,27.716666666666665,79.83333333333333,188.0,0.0
